T,L,E,Ms,Cv,chi_s,U,periodica,intento
3.5,16,-111.74308571429158,0.046640625,0.07325504579758366,0.046033928571428594,0.30471374897098624,True,13
3.0,16,-121.65771428572084,0.04882868303571428,0.08628002253401235,0.0571941964019983,0.32464626547138264,True,13
2.5,16,-134.1009142857207,0.05181584821428571,0.10565672090612224,0.07865780242346943,0.3143284463521908,True,13
2.0,16,-149.5157714285731,0.05727734375,0.13108083968112894,0.11943862081473217,0.31003743337540457,True,13
1.5,16,-170.2790857142858,0.06961886160714285,0.1977184271201635,0.2428460858312076,0.2904369311802393,True,13
1.0,16,-235.0370285714167,0.25557142857142856,2.619289108367383,4.558665158163265,0.42214502213404126,True,13
0.5,16,-307.09428571428543,0.49989899553571426,0.008189668367776903,0.00029499984057679285,0.6666636395582497,True,13
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,13
3.5,16,-112.35040000000488,0.046924665178571426,0.06937081900874645,0.04584022136935133,0.3096397285124174,True,15
3.0,16,-122.41234285715555,0.04856138392857143,0.08323072752834469,0.058527038584183656,0.3041252674449918,True,15
2.5,16,-133.9482285714329,0.05223046875,0.10765946768163304,0.07888560558035712,0.31476414536075503,True,15
2.0,16,-149.25394285714623,0.05720033482142857,0.13097001551020426,0.11654528025350763,0.32094079438767653,True,15
1.5,16,-169.77931428571418,0.07002845982142857,0.20001830473924226,0.23149032307610568,0.32221571092731327,True,15
1.0,16,-238.77931428570346,0.27308872767857145,2.466578328520285,4.496057587292725,0.4687457600446491,True,15
0.5,16,-307.08628571428557,0.4998833705357143,0.009102239795311107,0.0003758480548441412,0.6666628104428269,True,15
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,15
3.5,16,-111.83405714286056,0.04694140625,0.07190346395668422,0.0447112527104592,0.324473960167426,True,14
3.0,16,-121.76057142858643,0.04940178571428572,0.08506091255668874,0.060125935799319685,0.3031956283544618,True,14
2.5,16,-134.60297142857644,0.05203013392857143,0.10193642305306184,0.07869519630102043,0.31871168100164105,True,14
2.0,16,-148.94400000000164,0.05784598214285714,0.13553599999999832,0.12009304846938784,0.3161064310462709,True,14
1.5,16,-169.34788571428538,0.06956584821428571,0.20290107854874703,0.24052241475340144,0.2927531550178717,True,14
1.0,16,-235.0402285714195,0.24876004464285714,2.42768599979604,4.6812693491709165,0.4070100099049555,True,14
0.5,16,-307.08594285714184,0.4998939732142857,0.00920244816416016,0.00029781568879627685,0.6666636054772856,True,14
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,14
3.5,16,-111.88034285715021,0.04737276785714286,0.07303248975843449,0.04702620116618074,0.311434773118871,True,16
3.0,16,-122.20982857144278,0.048671875,0.08164144616780157,0.056744940476190456,0.3227195081758262,True,16
2.5,16,-134.38160000001002,0.051953125,0.1046367598285724,0.07877678571428569,0.321500580814884,True,16
2.0,16,-149.2406857142869,0.057458705357142856,0.13588516918367333,0.1254266120854592,0.30210241400990545,True,16
1.5,16,-169.76674285714262,0.06976618303571429,0.20253474646258635,0.24210419637542513,0.2973370393830449,True,16
1.0,16,-233.20491428570296,0.24701450892857144,2.6455649056632353,4.751436981823977,0.4034969413035533,True,16
0.5,16,-307.09851428571403,0.4998950892857143,0.008150501224235995,0.00035150765306468656,0.6666630638785347,True,16
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,16
3.5,16,-112.65314285714429,0.046919642857142854,0.06819834142024148,0.046815224125364444,0.3022145735027789,True,17
3.0,16,-122.36514285715164,0.04848604910714286,0.07957506788548822,0.057541353927508476,0.3177230059076588,True,17
2.5,16,-134.48685714286515,0.05196763392857143,0.10227825632653322,0.07919024630102044,0.305254139062758,True,17
2.0,16,-149.50377142857204,0.057595424107142856,0.13579595709183678,0.12254458223054854,0.2998466324239013,True,17
1.5,16,-169.80331428571407,0.06929241071428571,0.1964445841043256,0.242444431122449,0.2959978144391716,True,17
1.0,16,-236.35851428570172,0.26298995535714287,2.691782562806196,4.890188992028062,0.4362516696755214,True,17
0.5,16,-307.08125714285603,0.4998794642857143,0.009606832449435387,0.0003854183673439593,0.6666627116583947,True,17
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,17
3.5,16,-112.11851428571471,0.04713225446428571,0.07330767859641861,0.04658492344661078,0.31157671198941783,True,18
3.0,16,-122.10468571429298,0.04903013392857143,0.08416992598639439,0.05843290167942172,0.3106108972845416,True,18
2.5,16,-134.013485714295,0.05227622767857143,0.1051275434775539,0.07759457777423467,0.33151849600246686,True,18
2.0,16,-149.11988571428813,0.05707533482142857,0.1349321249872517,0.12090549900350767,0.296481816169645,True,18
1.5,16,-169.71405714285697,0.06924832589285715,0.19760789106576718,0.23208611559311204,0.30743394966962245,True,18
1.0,16,-235.20479999999208,0.25941573660714284,2.5924063385713225,4.605307945711097,0.43563059863989373,True,18
0.5,16,-307.0867428571417,0.4998917410714286,0.008786718161218232,0.00029980293366804744,0.6666635818143104,True,18
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,18
3.5,16,-112.0836571428613,0.04627790178571429,0.07168826395668498,0.04551218795553935,0.29376369340295005,True,19
3.0,16,-122.69257142858132,0.04877008928571429,0.08164221315192559,0.05832151318027208,0.31229797367805157,True,19
2.5,16,-133.61771428572206,0.05183203125,0.10678786102040931,0.0801085877232143,0.3128672014590298,True,19
2.0,16,-149.36788571428664,0.05752455357142857,0.13232926070153184,0.12100099426020405,0.31071252392283966,True,19
1.5,16,-169.84651428571436,0.06985546875,0.20231656124715552,0.23708897953869057,0.3156445817361342,True,19
1.0,16,-236.17005714284596,0.2512578125,2.5693906048979898,4.871647439732143,0.4083797052023176,True,19
0.5,16,-307.08708571428457,0.49988839285714287,0.008863644082794053,0.00033737244898190966,0.6666632023772627,True,19
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,19
3.5,16,-112.7365714285794,0.047079799107142856,0.07262504362765589,0.045254106937864434,0.3230959830357798,True,20
3.0,16,-122.08354285714896,0.04877064732142857,0.0853133199489796,0.05905328951424319,0.3083209523942013,True,20
2.5,16,-133.96251428572106,0.05198549107142857,0.10405020747755771,0.0783586427295918,0.32277125418806796,True,20
2.0,16,-148.7618285714312,0.056747767857142854,0.13576500566326644,0.12252699043367343,0.2896357940347968,True,20
1.5,16,-170.16034285714275,0.06898214285714285,0.208072825192725,0.23575449319727904,0.3067212278779966,True,20
1.0,16,-235.30994285713197,0.25503292410714284,2.400676354897911,4.5287235841039575,0.43065155569054636,True,20
0.5,16,-307.05759999999896,0.4998549107142857,0.011277445714767964,0.00046020408161950854,0.6666619426685942,True,20
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,20
3.5,16,-112.31120000000274,0.047035714285714285,0.06801422020408106,0.04474555976676383,0.32663061815425787,True,21
3.0,16,-121.94034285715439,0.04905580357142857,0.08425337594104024,0.058309936649659846,0.32400452937870783,True,21
2.5,16,-135.02434285715114,0.051666294642857144,0.10105700106938911,0.07678095038265305,0.3230342365258104,True,21
2.0,16,-149.61154285714417,0.05773939732142857,0.1370810305994965,0.12092024230707915,0.3144675911986672,True,21
1.5,16,-170.15211428571394,0.07014732142857143,0.19877062219954825,0.2396478732993197,0.3131195192197733,True,21
1.0,16,-238.87885714284837,0.27513783482142856,2.452357137754973,4.5859021676498735,0.4707495293612156,True,21
0.5,16,-307.09805714285613,0.4999006696428571,0.008363333878378398,0.0003119126275663575,0.6666634705534403,True,21
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,21
3.5,16,-112.14354285715366,0.046815848214285714,0.0706179777759275,0.04629534356778426,0.30641162996850213,True,22
3.0,16,-122.14182857143487,0.04863616071428571,0.08631690430272146,0.05893807568027213,0.3060031096307151,True,22
2.5,16,-134.20994285715125,0.05246986607142857,0.10013942392653234,0.08016158558673477,0.3138612175341713,True,22
2.0,16,-149.2628571428585,0.05723046875,0.1353502487244853,0.11638348018973216,0.32499898322933174,True,22
1.5,16,-170.03268571428546,0.06948270089285714,0.20044068489796196,0.23692377928358832,0.3036077304240735,True,22
1.0,16,-234.5817142857038,0.25360379464285715,2.439693158163351,4.288139527742345,0.4265876990625447,True,22
0.5,16,-307.07382857142835,0.49986997767857144,0.010454119183350485,0.0004790674425976249,0.6666617807639507,True,22
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,22
3.5,16,-112.51828571429074,0.047044642857142854,0.07220760839233525,0.046389476676384885,0.31287340034550915,True,23
3.0,16,-121.75325714286998,0.048845424107142855,0.08534984534580461,0.056382414939413275,0.3218771579127131,True,23
2.5,16,-134.3022857142956,0.05202120535714286,0.10442106102040953,0.07851756109693878,0.3116927767068093,True,23
2.0,16,-148.88720000000177,0.05793415178571429,0.13367802080357194,0.12231652088647954,0.31701687973032544,True,23
1.5,16,-169.77028571428542,0.06942466517857143,0.19588775283446264,0.23887402843324823,0.2956021399262396,True,23
1.0,16,-238.7491428571352,0.27134542410714285,2.5060548966835654,4.926548628746811,0.4595365472840306,True,23
0.5,16,-307.08422857142756,0.4998822544642857,0.009520577755665727,0.00039580341199041413,0.6666626127225734,True,23
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,23
3.5,16,-112.5833142857188,0.04664732142857143,0.07061651471886594,0.045368657434402326,0.31098061912463726,True,25
3.0,16,-122.04560000000598,0.049104352678571425,0.08397370067460486,0.05718954546662417,0.32074678357326125,True,25
2.5,16,-134.3202285714373,0.052221540178571425,0.101520822824491,0.07899181884566331,0.32138064976473424,True,25
2.0,16,-149.0572571428591,0.05763058035714286,0.1353397448852114,0.12271942458545915,0.309372811453965,True,25
1.5,16,-169.98319999999993,0.07009151785714286,0.2024833195238216,0.2401858622448977,0.30972616064610814,True,25
1.0,16,-234.4289142857011,0.24794977678571428,2.2767185199489006,4.491341336415816,0.41614570649477467,True,25
0.5,16,-307.06468571428513,0.49986886160714283,0.010633906939347071,0.00038293606506556443,0.6666627317994767,True,25
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,25
3.5,16,-112.38777142857025,0.04669866071428572,0.06900444211161953,0.04609338884839646,0.30820851839358565,True,24
3.0,16,-122.05485714287062,0.048854910714285715,0.08569797959183648,0.05894004294217684,0.302982714829223,True,24
2.5,16,-134.43131428572556,0.05216685267857143,0.10487961570612242,0.07855273313137756,0.32814367804131683,True,24
2.0,16,-149.0835428571453,0.056914620535714285,0.13361246988521103,0.1172861495137118,0.31802847075395857,True,24
1.5,16,-169.94799999999992,0.07000446428571429,0.20275467063491862,0.23506862755102037,0.3153663814759865,True,24
1.0,16,-237.18822857142052,0.2612600446428571,2.566291601581753,4.745680509885204,0.43391014849668363,True,24
0.5,16,-307.0931428571413,0.49988671875,0.008611586734332377,0.000407492187505909,0.6666625005418093,True,24
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,24
3.5,16,-112.58548571429505,0.04684877232142857,0.07374926226988898,0.04545769841016765,0.3228767507869318,True,26
3.0,16,-121.61565714286337,0.04916852678571428,0.08580818725056677,0.05855149606717687,0.31053444077195214,True,26
2.5,16,-133.99405714286559,0.051989955357142854,0.10361026364081453,0.07872003966836738,0.316957141817941,True,26
2.0,16,-148.96160000000285,0.05713616071428571,0.13642860464285178,0.11803832334183678,0.3208809170899508,True,26
1.5,16,-169.9626285714282,0.070203125,0.20310868641725696,0.2375433452380952,0.3256821510555724,True,26
1.0,16,-237.77657142855907,0.27424386160714287,2.5046664272960015,4.430895485889668,0.4674819936569403,True,26
0.5,16,-303.8550857142859,0.41815178571428574,0.5782690155099317,13.369810971938776,0.5950473924360227,True,26
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,26
3.5,16,-112.10754285715068,0.047232700892857145,0.07486059774677117,0.04636261203990524,0.31687040227136776,True,27
3.0,16,-122.22354285714712,0.04889564732142857,0.08286037451247097,0.057071783561862224,0.3185769267267363,True,27
2.5,16,-134.5590857142931,0.05222544642857143,0.10554772519184098,0.08170695969387753,0.2871723400234958,True,27
2.0,16,-149.10857142857242,0.05777957589285714,0.13672862244897388,0.12184735008769132,0.310366733833185,True,27
1.5,16,-170.02057142857123,0.06939341517857144,0.20006656689342764,0.2307140939094386,0.3212565056408424,True,27
1.0,16,-233.6823999999883,0.2472533482142857,2.6237252632143964,4.850518488201532,0.3967049243979972,True,27
0.5,16,-307.0883428571416,0.4998939732142857,0.008789483877762905,0.0003089764030761444,0.6666634928947106,True,27
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,27
3.5,16,-112.01702857143827,0.046568638392857145,0.07351130695127031,0.04594482505010933,0.3076494284021125,True,28
3.0,16,-121.98217142857808,0.04824330357142857,0.08611002077097633,0.0580872580782313,0.29698353933333466,True,28
2.5,16,-134.29771428572033,0.052406808035714285,0.10231488959183707,0.0791113338966837,0.3130848151739929,True,28
2.0,16,-149.25337142857353,0.057911830357142854,0.13011061110969635,0.12311235315688779,0.30942821979461443,True,28
1.5,16,-169.53817142857164,0.06891685267857142,0.19895034736963327,0.23014785283801037,0.30910382238237677,True,28
1.0,16,-235.93359999998899,0.25782589285714286,2.7077502775001108,4.915078079081631,0.42032881523020216,True,28
0.5,16,-307.1071999999994,0.4999140625,0.007319725713387015,0.0002350580357273202,0.6666642489931209,True,28
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,28
3.5,16,-112.65280000000627,0.0469765625,0.0703310497959187,0.04489848022959184,0.32303696261213866,True,29
3.0,16,-122.5189714285751,0.048545200892857146,0.08461810271542053,0.057697038451317975,0.3127403327862943,True,29
2.5,16,-134.25348571429532,0.051918526785714285,0.10491058347754688,0.07935237742346941,0.31023559216904306,True,29
2.0,16,-149.26297142857445,0.057372767857142855,0.135940591823978,0.11738451275510203,0.3237451010745084,True,29
1.5,16,-169.98651428571404,0.07024832589285715,0.20322730331068645,0.24372585964073115,0.2932404700605926,True,29
1.0,16,-235.45062857141684,0.2606434151785714,2.4466235587245535,4.605408774792728,0.440783150865075,True,29
0.5,16,-307.08217142857,0.49988727678571426,0.009484497755465782,0.00034394068879350925,0.6666631394137903,True,29
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,29
3.5,16,-112.11474285715043,0.046436941964285716,0.07069848389837473,0.04538759053844751,0.29963189114693256,True,30
3.0,16,-122.54217142857766,0.04866852678571429,0.08670892553288054,0.05814700797193876,0.31352085164394883,True,30
2.5,16,-134.34262857143636,0.052078683035714286,0.10775771425306174,0.07887115353954083,0.31779092664250974,True,30
2.0,16,-148.92274285714663,0.057241629464285716,0.1319331444387828,0.11697608701371176,0.31950587329065705,True,30
1.5,16,-169.75394285714302,0.06901953125,0.19785679344669738,0.23065627715773798,0.31059747433147344,True,30
1.0,16,-235.26331428570825,0.25700725446428574,2.4769736267347753,4.55580219634885,0.43032742275330405,True,30
0.5,16,-307.08708571428514,0.49989006696428573,0.008929358367140594,0.0003230534119893491,0.6666633487553777,True,30
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,30
3.5,16,-112.5241142857266,0.047304129464285714,0.06933287215327032,0.04647138390579448,0.3187599039918191,True,31
3.0,16,-122.46331428572229,0.04936439732142857,0.0842193712244905,0.06241407522852893,0.2970673235008209,True,31
2.5,16,-133.99417142857715,0.052638950892857146,0.10412123591020872,0.07800710328443877,0.3273062402485618,True,31
2.0,16,-148.87131428571743,0.05717075892857143,0.13474378346938565,0.11928880341198972,0.3032757630973171,True,31
1.5,16,-169.5594285714286,0.07013392857142857,0.19210333276643293,0.24059946853741493,0.30287097916263794,True,31
1.0,16,-235.20502857142034,0.25444363839285716,2.658703472653144,4.856664351961097,0.41398474532489904,True,31
0.5,16,-307.0767999999995,0.49987611607142857,0.010231411428776482,0.00040508864795185673,0.6666625139331295,True,31
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,31
3.5,16,-112.01942857143077,0.04650725446428571,0.06979562307371942,0.04573070150783529,0.31057972077183593,True,32
3.0,16,-121.7634285714345,0.04898828125,0.08382205839002507,0.058790593936011895,0.31427613261653187,True,32
2.5,16,-134.30160000000896,0.05153515625,0.1031130912571416,0.07785318236607144,0.30871919124550684,True,32
2.0,16,-149.1035428571451,0.057303571428571426,0.13511805693878287,0.12291974872448985,0.30418577490556875,True,32
1.5,16,-169.95394285714295,0.06930189732142857,0.19213028551019484,0.22788633498086744,0.3255905396780048,True,32
1.0,16,-237.5173714285615,0.26195535714285717,2.7578958301530463,4.7704075433673445,0.43055661224069686,True,32
0.5,16,-307.086857142857,0.49988169642857144,0.00922283673480706,0.00041470918365860143,0.666662423725249,True,32
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,32
3.5,16,-112.69051428571753,0.046744419642857145,0.07104609011245387,0.04546208190597665,0.3114647583299819,True,33
3.0,16,-122.33542857143695,0.0485078125,0.08822608715986588,0.05785136383928572,0.3039245527295722,True,33
2.5,16,-134.38445714286837,0.052434151785714284,0.10329984901224634,0.07762335956632659,0.3252701070229185,True,33
2.0,16,-149.2873142857164,0.05703571428571429,0.12765898346939508,0.12071439477040818,0.30337577044053565,True,33
1.5,16,-169.84354285714267,0.07063448660714286,0.2058743274149606,0.2407401185693027,0.31461397979773975,True,33
1.0,16,-236.84582857141743,0.26530301339285717,2.4604585815816904,4.427379151068237,0.44961300376785474,True,33
0.5,16,-307.0801142857137,0.49987890625,0.009802571224554413,0.00044003683036919483,0.6666621803444299,True,33
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,33
3.5,16,-113.02434285715424,0.047160714285714285,0.06953465069137757,0.04584702660349855,0.32381056794780394,True,34
3.0,16,-122.1372571428646,0.048551339285714284,0.08408404534580585,0.05868393877551022,0.3008379725912872,True,34
2.5,16,-134.12514285714755,0.05156026785714286,0.10471581204081531,0.07803294591836735,0.3090591134063776,True,34
2.0,16,-149.5491428571447,0.05762667410714286,0.132698277742346,0.12451449740911985,0.29526449160957213,True,34
1.5,16,-169.83085714285676,0.06928515625,0.20043921995463482,0.23539985751488116,0.30370882193298177,True,34
1.0,16,-233.9649142857056,0.2473510044642857,2.539151619949024,4.668372687420284,0.4060871072774854,True,34
0.5,16,-307.0973714285707,0.4999006696428571,0.00818114204162157,0.00029182334185406944,0.666663667633143,True,34
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,34
3.5,16,-112.3392000000067,0.04706696428571429,0.07200476874635516,0.04768193476676382,0.3013961958798852,True,35
3.0,16,-121.82525714285892,0.04937611607142857,0.08791508026644045,0.05813806536989796,0.32464217338256474,True,35
2.5,16,-134.66022857143705,0.052266183035714286,0.10155076139591984,0.0791806785395408,0.31621483189651833,True,35
2.0,16,-149.09257142857368,0.058368303571428574,0.13498747959183532,0.125575525510204,0.29919596524329783,True,35
1.5,16,-169.73325714285724,0.06858091517857143,0.19523742503401487,0.22913299271896248,0.3053377563127927,True,35
1.0,16,-232.86594285712795,0.23211551339285713,2.3334083709694085,4.444093159996813,0.3740145071083919,True,35
0.5,16,-307.0951999999993,0.4998950892857143,0.008295532856436694,0.00031579336734921526,0.6666634211419865,True,35
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,35
3.5,16,-112.39119999999711,0.04686551339285714,0.07146394032069939,0.044610484488884855,0.3289184562357138,True,36
3.0,16,-122.62765714286753,0.04864285714285714,0.08335306086167943,0.0585521305272109,0.3126735272128649,True,36
2.5,16,-134.45348571429005,0.05179520089285714,0.1023084977632675,0.07741726757015309,0.3206691447971597,True,36
2.0,16,-149.38617142857257,0.05736774553571428,0.13156686682397378,0.12380844192442608,0.2951278551664457,True,36
1.5,16,-169.13108571428546,0.06973772321428572,0.20895238981857903,0.24567352784863933,0.2936497458846613,True,36
1.0,16,-233.69119999999054,0.2524994419642857,2.4211839385714313,4.309330959741711,0.42527656815489934,True,36
0.5,16,-307.0851428571418,0.49989006696428573,0.009158158163472763,0.0003185891262660334,0.6666633926230084,True,36
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,36
3.5,16,-112.81680000000597,0.04684263392857143,0.07126174673469368,0.04421612235787171,0.33073122068524097,True,37
3.0,16,-122.50788571429752,0.049569754464285715,0.0845656624943345,0.06011601187818878,0.3072132267528821,True,37
2.5,16,-134.2606857142922,0.05218582589285714,0.10295912684897984,0.07960445507015312,0.3154974526849287,True,37
2.0,16,-149.3578285714301,0.057722098214285714,0.13259370968112094,0.12165944499362241,0.3165354720046123,True,37
1.5,16,-169.63131428571444,0.06946261160714286,0.19752242458050281,0.23865909178358846,0.30090768189006467,True,37
1.0,16,-236.2811428571334,0.2560630580357143,2.728430530612229,5.12194808474171,0.41385437337492736,True,37
0.5,16,-307.0846857142852,0.49988727678571426,0.0091079426529177,0.0003327799745136417,0.6666632471693791,True,37
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,37
3.5,16,-112.45760000000931,0.04647935267857143,0.07219194495626871,0.045962243053024744,0.30076518174098166,True,38
3.0,16,-122.66811428572056,0.048997767857142854,0.08270237122448994,0.0574398805272109,0.33244102327170477,True,38
2.5,16,-134.19417142857978,0.05204910714285714,0.1053434073387757,0.0777742352040817,0.3250911932735808,True,38
2.0,16,-149.0154285714303,0.056982142857142856,0.1374263746811195,0.11807770471938783,0.31505958181397675,True,38
1.5,16,-169.84491428571397,0.06970535714285714,0.20020586283446087,0.23227935034013628,0.31934404175149755,True,38
1.0,16,-238.0215999999889,0.26552120535714285,2.6743431774999635,4.7822650991709175,0.4391748012842721,True,38
0.5,16,-307.0949714285705,0.499890625,0.008549069183118263,0.0003822678571623328,0.6666627566093313,True,38
0.1,16,-307.20000000000016,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,38
3.5,16,-112.21405714286286,0.047130580357142855,0.0733682751811746,0.04720121711005833,0.30011195952721037,True,39
3.0,16,-122.09325714286379,0.04847154017857143,0.08139019356009038,0.05797910499043364,0.29553746741598486,True,39
2.5,16,-134.01554285714988,0.05248883928571429,0.10416910615510461,0.07868043367346936,0.3154785723878485,True,39
2.0,16,-149.13440000000125,0.056928571428571426,0.1349465117857065,0.11811550318877556,0.30895151677413835,True,39
1.5,16,-169.83657142857123,0.06976004464285715,0.20498061451247118,0.24299627444727873,0.2801035985937499,True,39
1.0,16,-234.4578285714179,0.2555675223214286,2.436566936938874,4.406648953364154,0.4289811947506096,True,39
0.5,16,-307.08365714285685,0.49988671875,0.009154219590982393,0.0003405279017840712,0.6666631718278664,True,39
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,39
3.5,16,-112.43840000000117,0.04686997767857143,0.07140279510204087,0.046654813206086,0.29767634977379986,True,40
3.0,16,-122.06297142857812,0.04916350446428572,0.08429383446145049,0.055826711282950615,0.3332118918339887,True,40
2.5,16,-134.4499428571495,0.052309151785714283,0.10322981249795703,0.07961585956632655,0.3156883194091068,True,40
2.0,16,-149.33851428571597,0.05804352678571428,0.13466876346939216,0.12186973070790819,0.3178100205654738,True,40
1.5,16,-169.5276571428573,0.06911997767857143,0.20427234265305413,0.2419220998618196,0.2897093298191403,True,40
1.0,16,-235.13177142856344,0.2557801339285714,2.448303601581614,4.562851071109694,0.4293080881053478,True,40
0.5,16,-307.0974857142847,0.49990625,0.008031508367594142,0.0002455000000054497,0.6666641390364416,True,40
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,40
3.5,16,-111.72285714286265,0.04692633928571428,0.06886865628904539,0.04549853170553938,0.32759997118618445,True,41
3.0,16,-121.92720000000611,0.04914508928571429,0.08740063623015715,0.057851917942176846,0.31707997045701164,True,41
2.5,16,-134.25165714286635,0.05237388392857143,0.10329230364081923,0.08010499630102036,0.3126121341942665,True,41
2.0,16,-149.0948571428587,0.0574921875,0.13470116836734647,0.12054892075892853,0.31453980391215886,True,41
1.5,16,-169.7226285714285,0.0698046875,0.20193341657595612,0.23924616815476188,0.2943718904288475,True,41
1.0,16,-233.33439999999112,0.23623381696428572,2.545853725714295,4.812212008848853,0.36433364637163057,True,41
0.5,16,-307.08331428571324,0.49988783482142857,0.009294399795862773,0.0003451210140354988,0.6666631275815507,True,41
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,41
3.5,16,-111.96445714286561,0.04731473214285714,0.07386650678467518,0.045954925655976676,0.32617896918369393,True,42
3.0,16,-122.36880000001163,0.049241629464285716,0.08325604575396915,0.05699545384247447,0.33241085524587755,True,42
2.5,16,-134.09988571429787,0.05227120535714286,0.10326336427755223,0.08013517538265305,0.31083386139708324,True,42
2.0,16,-149.1845714285729,0.05687611607142857,0.1292135175382647,0.11734948644770404,0.31761778606183055,True,42
1.5,16,-169.79291428571426,0.06967857142857142,0.20945094458050384,0.24325507568027227,0.2930848050312843,True,42
1.0,16,-234.01279999999448,0.23690625,2.4129915028572384,4.822457964285711,0.3649593872042083,True,42
0.5,16,-307.08537142857125,0.49989006696428573,0.00909897775477475,0.00032082126912769127,0.6666633704281937,True,42
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,42
3.5,16,-112.07222857143144,0.046998883928571426,0.07274282622240744,0.0463904590925656,0.3167799894336374,True,43
3.0,16,-122.25234285714546,0.04873158482142857,0.0866879180045367,0.05791773147852889,0.31576523131729617,True,43
2.5,16,-134.17977142857856,0.05157477678571429,0.10383385853877598,0.07920918099489792,0.30625783352566827,True,43
2.0,16,-149.393714285718,0.05741908482142857,0.1361244257015315,0.11830189632493615,0.32042842417415374,True,43
1.5,16,-169.68605714285673,0.06952008928571428,0.2063733331292623,0.2460446215986396,0.2985256880697015,True,43
1.0,16,-236.73885714284367,0.25879966517857145,2.7545943252551695,5.096888364078442,0.4239289096274407,True,43
0.5,16,-303.146857142857,0.39616238839285717,0.5704944438771236,14.822187989636475,0.5704113587446877,True,43
0.1,16,-307.2000000000003,0.5,0.0,0.0,0.6666666666666667,True,43
3.5,16,-112.49634285714386,0.04655747767857143,0.07201663203248672,0.04573003004282069,0.3051407209831952,True,44
3.0,16,-121.92674285715157,0.048438058035714285,0.0851753691553267,0.05869906991390309,0.300327563071327,True,44
2.5,16,-134.16971428572387,0.051330915178571426,0.09843605530612194,0.07847642777423475,0.3116291825794446,True,44
2.0,16,-149.5211428571438,0.05722265625,0.1399041058673518,0.11992483063616077,0.31128742874109283,True,44
1.5,16,-169.6586285714287,0.06932868303571428,0.20289165149661256,0.24831435113733002,0.2736609295757517,True,44
1.0,16,-234.90034285713102,0.25311272321428574,2.655747097755267,5.0678198274872415,0.4086538557932565,True,44
0.5,16,-307.09371428571404,0.49989341517857144,0.008557775509871135,0.00033904958544894725,0.6666631891151036,True,44
0.1,16,-307.2000000000002,0.5,-1.1368683772161601e-11,0.0,0.6666666666666667,True,44
3.5,16,-112.5741714285781,0.04733314732142857,0.07031679893377632,0.04614966652241252,0.3171311442003173,True,45
3.0,16,-122.58171428572328,0.049277901785714284,0.08470884297052174,0.05998906154336736,0.29247524596740737,True,45
2.5,16,-134.1584000000075,0.05232868303571429,0.10220306125713932,0.07873136068239793,0.31610488217207,True,45
2.0,16,-149.01588571428752,0.057474330357142854,0.13180582498723936,0.12353547369260215,0.29833159806103904,True,45
1.5,16,-170.16217142857138,0.0699765625,0.20373275371880734,0.24288996577380942,0.30391570640132004,True,45
