T,L,E,Ms,Cv,chi_s,U,periodica,intento
3.0,16,-115.1399428571432,0.04607645089285714,0.0814618571414406,0.05332114261798471,0.29343651015965333,False,79
3.0,16,-115.19788571428508,0.04660825892857143,0.08044228972647242,0.05388046120323131,0.3024269068177474,False,81
3.0,16,-115.6298857142864,0.0464765625,0.08229553496457084,0.05293995014880955,0.3152060765445557,False,80
3.0,16,-115.49874285714799,0.04643247767857143,0.0786617602267583,0.05433801421662413,0.30735396064547604,False,82
3.0,16,-115.20462857143035,0.04653459821428572,0.08213964347930869,0.05195439785289113,0.3190992551565782,False,83
3.0,16,-115.5273714285735,0.046912946428571425,0.07949920855867118,0.0535646092687075,0.30583631183751636,False,84
3.0,16,-115.49451428571582,0.0466171875,0.08468517047052318,0.05210258705357147,0.3179334759771616,False,85
3.0,16,-115.6121714285717,0.046674665178571426,0.08253649324121426,0.05276424635948133,0.3121105140135755,False,86
3.0,16,-115.4521142857128,0.04646819196428571,0.08127969424036428,0.05247899550914118,0.31673119919346615,False,87
3.0,16,-115.43142857142604,0.04677622767857143,0.08571486890589755,0.05265374338329076,0.3220196778384703,False,88
3.0,16,-115.38091428571754,0.046787946428571425,0.08095962364512449,0.05275195748299322,0.3176444597823497,False,89
3.0,16,-115.05800000000286,0.04677845982142857,0.08070744866071461,0.0513092865380527,0.32820503038587967,False,90
3.0,16,-115.75085714286136,0.0463671875,0.08313655102040861,0.05197799479166668,0.3173541976320501,False,91
3.0,16,-115.44045714286014,0.046853236607142856,0.08283528165532851,0.053060413451318025,0.30223131491017863,False,93
3.0,16,-115.21662857143156,0.04692745535714286,0.08175691371740296,0.052224095556972785,0.32362040720575247,False,92
3.0,16,-115.40171428571485,0.046533482142857144,0.08410253840702905,0.052787294217687054,0.30485295215095376,False,94
3.0,16,-114.93839999999898,0.04639676339285714,0.07995371019841081,0.052984389641794194,0.3116108649614825,False,95
3.0,16,-115.75177142857184,0.04700390625,0.08133331585034004,0.054858887090773835,0.30815429330308286,False,96
3.0,16,-115.43160000000292,0.047006138392857146,0.08030547929563407,0.05159916493941326,0.3338364933382495,False,97
3.0,16,-115.35148571428195,0.04692354910714286,0.08362187528202883,0.05380244023703229,0.3105190515323579,False,98
3.0,16,-115.17074285713869,0.04727566964285714,0.0814592316553302,0.05368086936649659,0.3092856442257138,False,99
3.5,16,-106.59948571428612,0.04497991071428571,0.06780384831216157,0.042101794460641405,0.3150723938059521,False,0
3.5,16,-106.37902857142936,0.04501674107142857,0.06907717025301896,0.04290814276603497,0.3061799714466328,False,1
3.5,16,-106.09617142857724,0.04564174107142857,0.06838229124427381,0.04296688001093294,0.31923274299646154,False,2
3.5,16,-105.78417142857172,0.045147321428571426,0.06936327287692617,0.042276575801749275,0.3252832048173705,False,3
3.5,16,-105.81851428572027,0.044972098214285716,0.06756219390253976,0.04303776193513117,0.3054174017096337,False,5
3.5,16,-105.76559999999952,0.045656808035714286,0.07046866055393726,0.042480264007835285,0.3231407218781306,False,4
3.5,16,-105.52920000000346,0.0448046875,0.06772585784985416,0.041988472576530614,0.31533273658540273,False,6
3.5,16,-106.09748571428898,0.045175223214285715,0.06877091999583383,0.04306896601676386,0.30526546601700055,False,7
3.5,16,-105.415085714286,0.044951450892857146,0.06870166212411567,0.041116007448068474,0.32148358499154117,False,8
3.5,16,-105.84531428572183,0.04511941964285714,0.06846686708767281,0.043687196701895054,0.3113359926402879,False,9
